capture_id,protocol,motion,alignment_index,geometry_time,snapshot_time,geometry_version,dynamic,all_rtk_fixed,source_geometry_fit_rms_m,anchor_ids,yaw_deg,translation_east_m,translation_north_m,fit_rmse_m,fit_p95_m,fit_max_m
flextdoa_dynamic_final_01,flextdoa,dynamic,10,1786447749.1530328,1786447749.2139661,2147491603,True,True,0.024,"2,3,4,5",0.1376973719287407,-1.680618319665118,-4.064181435315469,0.007254554855270486,0.008756716677677434,0.008816949121079207
flextdoa_dynamic_final_01,flextdoa,dynamic,11,1786447751.0414116,1786447751.1392379,2147491839,True,True,0.024,"2,3,4,5",0.1376973719287407,-1.680618319665118,-4.064181435315469,0.007254554855270486,0.008756716677677434,0.008816949121079207
flextdoa_dynamic_final_01,flextdoa,dynamic,12,1786447753.5597527,1786447753.659963,2147492151,True,True,0.024,"2,3,4,5",0.1376973719287407,-1.680618319665118,-4.064181435315469,0.007254554855270486,0.008756716677677434,0.008816949121079207
flextdoa_dynamic_final_01,flextdoa,dynamic,13,1786447754.7624228,1786447756.6425617,2147492299,True,True,0.024,"2,3,4,5",0.0767742779623479,-1.687629750402864,-4.057907699506045,0.010108991837117356,0.01296287174762346,0.013573627258321834
flextdoa_dynamic_final_01,flextdoa,dynamic,14,1786447759.949323,1786447760.0224571,2147492944,True,True,0.024,"2,3,4,5",0.13846167573496082,-1.6825621763597742,-4.0614459832672525,0.01295557963161203,0.01686411811562146,0.01720154641148926
flextdoa_dynamic_final_01,flextdoa,dynamic,15,1786447762.94116,1786447763.0115159,2147493316,True,True,0.024,"2,3,4,5",0.1506007774237192,-1.6813004706219292,-4.067349786491714,0.010444827458763352,0.0139876194057449,0.014337000604855777
flextdoa_dynamic_final_01,flextdoa,dynamic,16,1786447764.861931,1786447764.9383423,2147493555,True,True,0.024,"2,3,4,5",0.13846167573496082,-1.6825621763597742,-4.0614459832672525,0.01295557963161203,0.01686411811562146,0.01720154641148926
flextdoa_dynamic_final_01,flextdoa,dynamic,17,1786447767.737557,1786447767.9442537,2147493912,True,True,0.024,"2,3,4,5",0.14385348207869098,-1.6801195315671085,-4.061509603141351,0.014464267083482115,0.017065042342883953,0.017147615226908646
flextdoa_dynamic_final_01,flextdoa,dynamic,18,1786447771.1493952,1786447771.2336466,2147494335,True,True,0.024,"2,3,4,5",0.09245274308532625,-1.686339108245373,-4.060858564558982,0.013948104450500655,0.017387185063781986,0.017520479260207514
flextdoa_dynamic_final_01,flextdoa,dynamic,19,1786447774.19005,1786447774.7910292,2147494711,True,True,0.024,"2,3,4,5",0.09168201564925428,-1.6843979763631793,-4.0635954946486175,0.008878513816484546,0.01076997344642068,0.011049760756778847
flextdoa_dynamic_final_01,flextdoa,dynamic,20,1786447776.874908,1786447777.7185884,2147495047,True,True,0.024,"2,3,4,5",0.09646650136391295,-1.6900045758681803,-4.063916661315333,0.010868917849206093,0.012409132547901495,0.012425948906121705
