capture_id,protocol,motion,alignment_index,geometry_time,snapshot_time,geometry_version,dynamic,all_rtk_fixed,source_geometry_fit_rms_m,anchor_ids,yaw_deg,translation_east_m,translation_north_m,fit_rmse_m,fit_p95_m,fit_max_m
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,96,1786051390.2392082,1786051390.943986,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,97,1786051391.270909,1786051392.0060055,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,98,1786051392.3371542,1786051393.0612328,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,99,1786051393.3336136,1786051394.097677,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,100,1786051394.3146117,1786051395.1294434,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,101,1786051395.3493333,1786051396.198906,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,102,1786051396.362063,1786051397.2416852,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,103,1786051397.403386,1786051398.290637,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,104,1786051398.4560883,1786051399.357133,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,105,1786051399.464401,1786051400.3889194,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
